seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,long_distance_coloc_first60_10s_window5_40Hz.pkl,0.621875,0.6084142394822006,0.244328099932885,0.6308724832214765,0.5875,0.65625,0.6140350877192983,0.5,564,330,630,396,1920
7467074,long_distance_coloc_first60_20s_window100_20Hz.pkl,0.615625,0.6502369668246446,0.23591670380655966,0.5965217391304348,0.7145833333333333,0.5166666666666667,0.6441558441558441,0.5,343,232,248,137,960
7467074,long_distance_coloc_first60_20s_window10_20Hz.pkl,0.675,0.6454545454545455,0.35496478698597694,0.71,0.5916666666666667,0.7583333333333333,0.65,0.5,284,116,364,196,960
7467074,long_distance_coloc_first60_20s_window150_20Hz.pkl,0.6208333333333333,0.6773049645390071,0.25798424779708484,0.5895061728395061,0.7958333333333333,0.44583333333333336,0.6858974358974359,0.5,382,266,214,98,960
7467074,long_distance_coloc_first60_20s_window1_20Hz.pkl,0.6260416666666667,0.5771495877502945,0.2591065828527141,0.6639566395663956,0.5104166666666666,0.7416666666666667,0.6023688663282571,0.5,245,124,356,235,960
7467074,long_distance_coloc_first60_20s_window50_20Hz.pkl,0.6447916666666667,0.6552072800808898,0.29011329934720653,0.6365422396856582,0.675,0.6145833333333334,0.6541019955654102,0.5,324,185,295,156,960
7467074,long_distance_coloc_first60_20s_window5_20Hz.pkl,0.68125,0.6450116009280742,0.3702999450614158,0.7277486910994765,0.5791666666666667,0.7833333333333333,0.6505190311418685,0.5,278,104,376,202,960
7467074,long_distance_coloc_first900_20s_window100_20Hz.pkl,0.6433333333333333,0.706068425871972,0.3169991695105438,0.6004530652697154,0.8567676767676767,0.4298989898989899,0.7500881212548467,0.5,4241,2822,2128,709,9900
7467074,long_distance_coloc_first900_10s_window100_40Hz.pkl,0.5775252525252526,0.683778777454353,0.20937695426147673,0.5463662176040597,0.9135353535353535,0.24151515151515152,0.7363720357252849,0.5,9044,7509,2391,856,19800
7467074,long_distance_coloc_first900_20s_window10_20Hz.pkl,0.7118181818181818,0.701974302726418,0.4245637754876884,0.72680077871512,0.6787878787878788,0.7448484848484849,0.6986924388857305,0.5,3360,1263,3687,1590,9900
7467074,long_distance_coloc_first900_10s_window10_40Hz.pkl,0.6536363636363637,0.6610990314291362,0.3075711479593858,0.6471555727554179,0.6756565656565656,0.6316161616161616,0.6607142857142857,0.5,6689,3647,6253,3211,19800
7467074,long_distance_coloc_first900_10s_window1_40Hz.pkl,0.6553777777777777,0.6398848225896341,0.3119123450065202,0.6700058354405758,0.6123555555555555,0.6984,0.643067605172696,0.5,6889,3393,7857,4361,22500
7467074,long_distance_coloc_first900_10s_window150_40Hz.pkl,0.5661111111111111,0.6841660233079666,0.19907692112070272,0.5378301832264031,0.9398989898989899,0.1923232323232323,0.7619047619047619,0.5,9305,7996,1904,595,19800
7467074,long_distance_coloc_first900_10s_window50_40Hz.pkl,0.6102020202020202,0.679405167400515,0.24434793218440962,0.5769719204176661,0.826060606060606,0.39434343434343433,0.6939210806967651,0.5,8178,5996,3904,1722,19800
7467074,long_distance_coloc_first900_10s_window5_40Hz.pkl,0.6546464646464647,0.6463225406020482,0.3096361423946265,0.6622853508585965,0.6311111111111111,0.6781818181818182,0.6476943854910283,0.5,6248,3186,6714,3652,19800
7467074,long_distance_coloc_first900_20s_window150_20Hz.pkl,0.6114141414141414,0.6987234709061008,0.27344114615604487,0.5705333162808544,0.9012121212121212,0.32161616161616163,0.7650168188370976,0.5,4461,3358,1592,489,9900
7467074,long_distance_coloc_first900_20s_window1_20Hz.pkl,0.708,0.687410790750785,0.4196572328428527,0.7395577395577395,0.6421333333333333,0.7738666666666667,0.6837888784165881,0.5,3612,1272,4353,2013,11250
7467074,long_distance_coloc_first900_20s_window50_20Hz.pkl,0.6793939393939394,0.7123436650353453,0.36859053238173106,0.645956607495069,0.793939393939394,0.5648484848484848,0.7327044025157232,0.5,3930,2154,2796,1020,9900
