duration,chunk_size,window_size,hz,k,mcc
0,20,10,60,11.0,0.5078490206853311
0,20,10,60,13.0,0.5114763251960479
300,30,10,20,1.0,0.5146738603685665
300,30,10,20,3.0,0.5027852779900178
300,30,10,20,5.0,0.5215284367724705
300,30,10,20,7.0,0.5168347007641736
300,30,10,20,9.0,0.5325039054541593
300,30,10,20,11.0,0.5314571269195829
300,30,10,20,13.0,0.5435156792224513
300,60,10,10,1.0,0.6534592015580414
300,60,10,10,3.0,0.6321855073697381
300,60,10,10,5.0,0.6547586074570606
300,60,10,10,7.0,0.6578550108294814
300,60,10,10,9.0,0.681756335610896
300,60,10,10,11.0,0.681756335610896
300,60,10,10,13.0,0.681756335610896
60,10,50,40,1.0,0.2313058362282107
60,10,50,40,3.0,0.2349595559608276
60,10,50,40,5.0,0.2866446547496055
60,10,50,40,7.0,0.2836566092085809
60,10,50,40,9.0,0.3128932025134557
60,10,50,40,11.0,0.2956579890035455
60,10,50,40,13.0,0.2956579890035455
60,20,5,20,1.0,0.3770050492605572
60,20,5,20,3.0,0.2573763153035615
60,20,5,20,5.0,0.3305581844229655
60,20,5,20,7.0,0.3305581844229655
60,20,5,20,9.0,0.3305581844229655
60,20,5,20,11.0,0.3305581844229655
60,20,5,20,13.0,0.3305581844229655
0,10,100,60,1.0,0.2143746130840023
0,10,100,60,3.0,0.3342274428147466
0,10,100,60,5.0,0.3252496938678776
0,10,100,60,7.0,0.339452815324377
0,10,100,60,9.0,0.3434799827068135
0,10,100,60,11.0,0.3488890475053972
0,10,100,60,13.0,0.351793796085209
600,5,1,10,1.0,0.2320367790431262
600,5,1,10,3.0,0.3655861045446299
600,5,1,10,5.0,0.3766889872710399
600,5,1,10,7.0,0.3941299554590574
600,5,1,10,9.0,0.4078743037264687
600,5,1,10,11.0,0.4223776927706482
600,5,1,10,13.0,0.4285039804671106
60,10,150,60,1.0,0.1977076231918022
60,10,150,60,3.0,0.2318310961336057
60,10,150,60,5.0,0.299014553224685
60,10,150,60,7.0,0.3158443611086736
60,10,150,60,9.0,0.3641993268631769
60,10,150,60,11.0,0.3536674896735178
60,10,150,60,13.0,0.3536674896735178
600,20,150,20,1.0,0.3141395019753486
600,20,150,20,3.0,0.3949035321180943
600,20,150,20,5.0,0.430255674887339
600,20,150,20,7.0,0.439953930734007
600,20,150,20,9.0,0.4478959861182521
600,20,150,20,11.0,0.4532463806462816
600,20,150,20,13.0,0.4594170772942625
300,20,150,60,1.0,0.2742042809876292
300,20,150,60,3.0,0.3206363480411827
300,20,150,60,5.0,0.3643875728504338
300,20,150,60,7.0,0.3715563776432167
300,20,150,60,9.0,0.3972596600468283
300,20,150,60,11.0,0.4085846850884909
300,20,150,60,13.0,0.4220480349149551
60,30,100,20,1.0,0.2588634586727237
60,30,100,20,3.0,0.1490657519340328
60,30,100,20,5.0,0.1490657519340328
60,30,100,20,7.0,0.1490657519340328
60,30,100,20,9.0,0.1490657519340328
60,30,100,20,11.0,0.1490657519340328
60,30,100,20,13.0,0.1490657519340328
600,30,5,20,1.0,0.5490181873358797
600,30,5,20,3.0,0.5671992455578129
600,30,5,20,5.0,0.5789082055013203
600,30,5,20,7.0,0.574896227013972
600,30,5,20,9.0,0.5776730356992243
600,30,5,20,11.0,0.5739713300204791
600,30,5,20,13.0,0.5819989603744378
0,30,150,20,1.0,0.3812730120853392
0,30,150,20,3.0,0.4797269942675323
0,30,150,20,5.0,0.4952988458673329
0,30,150,20,7.0,0.5079614520204566
0,30,150,20,9.0,0.5173345413219385
0,30,150,20,11.0,0.5236188486882498
0,30,150,20,13.0,0.5291191937629517
900,30,5,40,1.0,0.5110731388807577
900,30,5,40,3.0,0.5551354086082639
900,30,5,40,5.0,0.5739409000615732
900,30,5,40,7.0,0.5721305239675998
900,30,5,40,9.0,0.5762708491614408
900,30,5,40,11.0,0.5747172577910342
900,30,5,40,13.0,0.5773072302914943
0,5,50,40,1.0,0.1569622538529726
0,5,50,40,3.0,0.2762042168064526
0,5,50,40,5.0,0.2552771223234147
0,5,50,40,7.0,0.2711285334916976
0,5,50,40,9.0,0.2717281335034412
0,5,50,40,11.0,0.2775717626706038
0,5,50,40,13.0,0.2791845338054361
0,10,50,20,1.0,0.2537673480392741
0,10,50,20,3.0,0.3953694425261934
0,10,50,20,5.0,0.3899513949137694
0,10,50,20,7.0,0.4093196490241864
0,10,50,20,9.0,0.4183677383885582
0,10,50,20,11.0,0.4277429638356879
0,10,50,20,13.0,0.4346868052293355
60,10,10,10,1.0,0.2681803690955853
60,10,10,10,3.0,0.2476861749661285
60,10,10,10,5.0,0.2712807107475099
60,10,10,10,7.0,0.2401148759310967
60,10,10,10,9.0,0.2535784869764289
60,10,10,10,11.0,0.228344409309113
60,10,10,10,13.0,0.2291849595501009
600,30,100,10,1.0,0.4322678668699887
600,30,100,10,3.0,0.4841363367040132
600,30,100,10,5.0,0.5152471447599759
600,30,100,10,7.0,0.5194988934522253
600,30,100,10,9.0,0.5336687485693327
600,30,100,10,11.0,0.5375713151385118
600,30,100,10,13.0,0.5471819072775542
300,10,5,60,1.0,0.263116732578311
300,10,5,60,3.0,0.2932858298356478
300,10,5,60,5.0,0.3023108799469971
300,10,5,60,7.0,0.2975322026628779
300,10,5,60,9.0,0.2991249017583975
300,10,5,60,11.0,0.297001342709057
300,10,5,60,13.0,0.3033730586752423
0,5,1,60,1.0,0.241464735657819
0,5,1,60,3.0,0.3751244476313254
0,5,1,60,5.0,0.3687597213728945
0,5,1,60,7.0,0.3947169798031628
0,5,1,60,9.0,0.3970818611657808
0,5,1,60,11.0,0.4089037903530814
0,5,1,60,13.0,0.409878359308534
300,60,50,40,1.0,0.6014097589923605
300,60,50,40,3.0,0.5669321380635581
300,60,50,40,5.0,0.5924256393733642
300,60,50,40,7.0,0.5913580186674462
300,60,50,40,9.0,0.614967138165865
300,60,50,40,11.0,0.614967138165865
300,60,50,40,13.0,0.614967138165865
60,20,50,20,1.0,0.3383002388687398
60,20,50,20,3.0,0.2293506944669498
60,20,50,20,5.0,0.3539345998583146
60,20,50,20,7.0,0.3539345998583146
60,20,50,20,9.0,0.3539345998583146
60,20,50,20,11.0,0.3539345998583146
60,20,50,20,13.0,0.3539345998583146
300,60,10,60,1.0,0.7079092781294382
300,60,10,60,3.0,0.694985111224499
300,60,10,60,5.0,0.7209406194097857
300,60,10,60,7.0,0.7225774137522083
300,60,10,60,9.0,0.7456873225281877
300,60,10,60,11.0,0.7456873225281877
300,60,10,60,13.0,0.7456873225281877
300,60,5,20,1.0,0.6356912365819519
300,60,5,20,3.0,0.609493276292697
300,60,5,20,5.0,0.6288217365867318
300,60,5,20,7.0,0.6267803381539448
300,60,5,20,9.0,0.6493339043908433
300,60,5,20,11.0,0.6493339043908433
300,60,5,20,13.0,0.6493339043908433
600,5,1,60,1.0,0.212983599528747
600,5,1,60,3.0,0.308723360803028
600,5,1,60,5.0,0.3044665146127779
600,5,1,60,7.0,0.3027618310014818
600,5,1,60,9.0,0.3081019423944696
600,5,1,60,11.0,0.3045411488879075
600,5,1,60,13.0,0.3152326623161582
300,30,100,20,1.0,0.4167756572135087
300,30,100,20,3.0,0.4339118363664133
300,30,100,20,5.0,0.4658571118972363
300,30,100,20,7.0,0.4693140695186812
300,30,100,20,9.0,0.4804566028042107
300,30,100,20,11.0,0.4825597352087915
300,30,100,20,13.0,0.4910173953875734
900,60,1,10,1.0,0.6481906624670251
900,60,1,10,3.0,0.6676504746491159
900,60,1,10,5.0,0.6857694074982715
900,60,1,10,7.0,0.6800833367056823
900,60,1,10,9.0,0.6834923080501731
900,60,1,10,11.0,0.6806509463831149
900,60,1,10,13.0,0.681786826688433
60,20,150,60,1.0,0.2036333374753383
60,20,150,60,3.0,0.1180142097512138
60,20,150,60,5.0,0.2367853434012281
60,20,150,60,7.0,0.2367853434012281
60,20,150,60,9.0,0.2367853434012281
60,20,150,60,11.0,0.2367853434012281
60,20,150,60,13.0,0.2367853434012281
900,5,150,40,1.0,0.1808736390836537
900,5,150,40,3.0,0.303218317988753
900,5,150,40,5.0,0.2797964551616341
900,5,150,40,7.0,0.2900460562183671
900,5,150,40,9.0,0.2942624809706161
900,5,150,40,11.0,0.2977880371879914
900,5,150,40,13.0,0.3001896408111701
600,10,150,20,1.0,0.2158862316694417
600,10,150,20,3.0,0.3172470507342984
600,10,150,20,5.0,0.3394078971127262
600,10,150,20,7.0,0.3518518328959295
600,10,150,20,9.0,0.3559629910129492
600,10,150,20,11.0,0.3576662318015907
600,10,150,20,13.0,0.3601101066193924
0,5,10,60,1.0,0.2176691392609861
0,5,10,60,3.0,0.3515137733152365
0,5,10,60,5.0,0.3458425957998511
0,5,10,60,7.0,0.3711918885057505
0,5,10,60,9.0,0.3747934569062585
0,5,10,60,11.0,0.3848200675062685
0,5,10,60,13.0,0.3880927239114926
0,20,100,60,1.0,0.3076707067612145
0,20,100,60,3.0,0.4048972461209574
0,20,100,60,5.0,0.415113202114108
0,20,100,60,7.0,0.4278619990881736
0,20,100,60,9.0,0.4367051319279301
0,20,100,60,11.0,0.4405593222673118
0,20,100,60,13.0,0.4465160562795917
900,60,100,40,1.0,0.5805346314061058
900,60,100,40,3.0,0.6172843976542794
900,60,100,40,5.0,0.6354458339366895
900,60,100,40,7.0,0.6403143751805448
900,60,100,40,9.0,0.6458161399558473
900,60,100,40,11.0,0.6427563513505705
900,60,100,40,13.0,0.648884147401942
0,20,10,10,1.0,0.4109599146927979
0,20,10,10,3.0,0.5052074504095775
0,20,10,10,5.0,0.5078391795291174
0,20,10,10,7.0,0.5139615011374845
0,20,10,10,9.0,0.5178225878649643
0,20,10,10,11.0,0.5190667584988206
0,20,10,10,13.0,0.5218773802253341
60,10,10,60,1.0,0.2703228537329488
60,10,10,60,3.0,0.2513877379055603
60,10,10,60,5.0,0.3072928026627506
60,10,10,60,7.0,0.2912292649878055
60,10,10,60,9.0,0.3105160813468924
60,10,10,60,11.0,0.2944352650273826
60,10,10,60,13.0,0.2960394782579841
600,5,100,60,1.0,0.1294129864627349
600,5,100,60,3.0,0.2487764452710712
600,5,100,60,5.0,0.2572958785366676
600,5,100,60,7.0,0.2643433204473036
600,5,100,60,9.0,0.2751265466432425
600,5,100,60,11.0,0.2751265466432425
600,5,100,60,13.0,0.2836976640398709
300,10,150,60,1.0,0.1879187477317565
300,10,150,60,3.0,0.275497819804849
300,10,150,60,5.0,0.3184754622898024
300,10,150,60,7.0,0.3221304564054365
300,10,150,60,9.0,0.3270469459232418
300,10,150,60,11.0,0.3307673255692652
300,10,150,60,13.0,0.3382951830356232
0,5,1,10,1.0,0.2236495384679021
0,5,1,10,3.0,0.3599522884558046
0,5,1,10,5.0,0.350622520935579
0,5,1,10,7.0,0.3790704228871941
0,5,1,10,9.0,0.3803766414682424
0,5,1,10,11.0,0.3894782793326767
0,5,1,10,13.0,0.3922597528600643
300,10,5,10,1.0,0.3154533203409897
300,10,5,10,3.0,0.3544436682263803
300,10,5,10,5.0,0.3753344864114873
300,10,5,10,7.0,0.3770527160837254
300,10,5,10,9.0,0.3877728108345832
300,10,5,10,11.0,0.3910373407928224
300,10,5,10,13.0,0.4010541285699803
600,30,100,60,1.0,0.3335627912875702
600,30,100,60,3.0,0.3783802698702908
600,30,100,60,5.0,0.39724867812316
600,30,100,60,7.0,0.4036128456591862
600,30,100,60,9.0,0.4177526681982527
600,30,100,60,11.0,0.4216431651443473
600,30,100,60,13.0,0.422943337104292
0,20,50,40,1.0,0.3541549051168453
0,20,50,40,3.0,0.4603943295116259
0,20,50,40,5.0,0.4654519478539904
0,20,50,40,7.0,0.4767224510735915
0,20,50,40,9.0,0.482081112334758
0,20,50,40,11.0,0.4889382256251307
0,20,50,40,13.0,0.4948856462326604
900,10,1,20,1.0,0.3094154802098224
900,10,1,20,3.0,0.402484589663464
900,10,1,20,5.0,0.4012887235637506
900,10,1,20,7.0,0.4072432151404039
900,10,1,20,9.0,0.4115953150245491
900,10,1,20,11.0,0.4134160313725512
900,10,1,20,13.0,0.4152374232133594
300,20,150,10,1.0,0.2735589808329355
300,20,150,10,3.0,0.3133750151712778
300,20,150,10,5.0,0.3507385878246968
300,20,150,10,7.0,0.3572765049900768
300,20,150,10,9.0,0.3742236381586427
300,20,150,10,11.0,0.3772977287193569
300,20,150,10,13.0,0.3910039744789492
600,10,1,40,1.0,0.3364545594723661
600,10,1,40,3.0,0.4012229096253665
600,10,1,40,5.0,0.4077729244859002
600,10,1,40,7.0,0.4103677938730687
600,10,1,40,9.0,0.4138048549826369
600,10,1,40,11.0,0.4169229438180354
600,10,1,40,13.0,0.4201519111413611
900,30,50,60,1.0,0.4333706666173907
900,30,50,60,3.0,0.4922898780186405
900,30,50,60,5.0,0.4949302787541461
900,30,50,60,7.0,0.4975754275671706
900,30,50,60,9.0,0.5028802097395696
900,30,50,60,11.0,0.5042094670253817
900,30,50,60,13.0,0.5042094670253817
900,30,100,40,1.0,0.378647346398932
900,30,100,40,3.0,0.4373293261692033
900,30,100,40,5.0,0.4461668786950358
900,30,100,40,7.0,0.4532017355291052
900,30,100,40,9.0,0.4609649057258975
900,30,100,40,11.0,0.4626607917012338
900,30,100,40,13.0,0.4687908349340072
900,5,5,60,1.0,0.1143937893777618
900,5,5,60,3.0,0.2169908768060152
900,5,5,60,5.0,0.1916211658589522
900,5,5,60,7.0,0.2043135855575782
900,5,5,60,9.0,0.2050975378222745
900,5,5,60,11.0,0.2121396166977924
900,5,5,60,13.0,0.2112588387187095
300,60,100,20,1.0,0.580873168714299
300,60,100,20,3.0,0.5633116070648354
300,60,100,20,5.0,0.6011917918115854
300,60,100,20,7.0,0.6136472695599839
300,60,100,20,9.0,0.6504991602518436
300,60,100,20,11.0,0.6504991602518436
300,60,100,20,13.0,0.6504991602518436
0,10,5,10,1.0,0.3173645944561168
0,10,5,10,3.0,0.4549226665732038
0,10,5,10,5.0,0.4556531941629022
0,10,5,10,7.0,0.4786404822928695
0,10,5,10,9.0,0.4856228791949729
0,10,5,10,11.0,0.4959717271152513
0,10,5,10,13.0,0.5041790129121185
600,10,50,40,1.0,0.2625687122862972
600,10,50,40,3.0,0.3761850801862303
600,10,50,40,5.0,0.4099768915535701
600,10,50,40,7.0,0.425247927870673
600,10,50,40,9.0,0.441202312269344
600,10,50,40,11.0,0.4524580745584944
600,10,50,40,13.0,0.4596198823187922
300,5,1,40,1.0,0.2542608377266908
300,5,1,40,3.0,0.3250236403119183
300,5,1,40,5.0,0.346776035178997
300,5,1,40,7.0,0.3563271916328275
300,5,1,40,9.0,0.3741448809423928
300,5,1,40,11.0,0.3816491799672136
300,5,1,40,13.0,0.3874891165353752
300,5,10,60,1.0,0.3154571898535567
300,5,10,60,3.0,0.3944275256645849
300,5,10,60,5.0,0.4110363873234431
300,5,10,60,7.0,0.4250346891844496
300,5,10,60,9.0,0.437983819241701
300,5,10,60,11.0,0.4410915494024369
300,5,10,60,13.0,0.4561458365487301
60,5,5,40,1.0,0.17607302974772
60,5,5,40,3.0,0.1886744899694152
60,5,5,40,5.0,0.2124210567167623
60,5,5,40,7.0,0.2071253163722679
60,5,5,40,9.0,0.2181711578593386
60,5,5,40,11.0,0.2102131213939138
60,5,5,40,13.0,0.2195000924555962
60,10,1,40,1.0,0.2854810488151679
60,10,1,40,3.0,0.2560693748903213
60,10,1,40,5.0,0.28486157545392
60,10,1,40,7.0,0.2509850526584322
60,10,1,40,9.0,0.2636928635629283
60,10,1,40,11.0,0.2382640999820447
60,10,1,40,13.0,0.2382640999820447
600,60,100,60,1.0,0.5605736896249903
600,60,100,60,3.0,0.566529045741018
600,60,100,60,5.0,0.5850443487432722
600,60,100,60,7.0,0.5726749570972423
600,60,100,60,9.0,0.5757574705699887
600,60,100,60,11.0,0.566529045741018
600,60,100,60,13.0,0.5649964838265036
0,60,5,20,1.0,0.6025140829941629
0,60,5,20,3.0,0.6508629937298108
0,60,5,20,5.0,0.668511001642543
0,60,5,20,7.0,0.6751707870901842
0,60,5,20,9.0,0.6828240366845549
0,60,5,20,11.0,0.6835437903254387
0,60,5,20,13.0,0.6914872477258225
600,10,10,10,1.0,0.3257906216284428
600,10,10,10,3.0,0.4049262446236514
600,10,10,10,5.0,0.4235518080740892
600,10,10,10,7.0,0.4300139822379479
600,10,10,10,9.0,0.4383758446943668
600,10,10,10,11.0,0.4467821314992013
600,10,10,10,13.0,0.4524119359694292
0,10,5,60,1.0,0.3243637015912075
0,10,5,60,3.0,0.4554575611169151
0,10,5,60,5.0,0.4601561688498265
0,10,5,60,7.0,0.4791914943161123
0,10,5,60,9.0,0.4868385316617712
0,10,5,60,11.0,0.4935994875914652
0,10,5,60,13.0,0.5004099584583183
900,60,50,20,1.0,0.6571558071392996
900,60,50,20,3.0,0.681264859956797
900,60,50,20,5.0,0.6969584413456583
900,60,50,20,7.0,0.6947832551138087
900,60,50,20,9.0,0.7051465122031612
900,60,50,20,11.0,0.7045990907626066
900,60,50,20,13.0,0.707886991855921
600,20,50,20,1.0,0.4070530693016156
600,20,50,20,3.0,0.4722295005428186
600,20,50,20,5.0,0.501980527394953
600,20,50,20,7.0,0.5136297726207024
600,20,50,20,9.0,0.5206787636929038
600,20,50,20,11.0,0.5254036124250571
600,20,50,20,13.0,0.5312067787137215
300,5,50,40,1.0,0.170157622744229
300,5,50,40,3.0,0.2672832702112223
300,5,50,40,5.0,0.2980395843714468
300,5,50,40,7.0,0.3082342000530979
300,5,50,40,9.0,0.318101817589527
300,5,50,40,11.0,0.3231931902811137
300,5,50,40,13.0,0.3297609183621282
900,30,50,10,1.0,0.4433708715765198
900,30,50,10,3.0,0.5039796453800995
900,30,50,10,5.0,0.5201329891730553
900,30,50,10,7.0,0.5238520082068752
900,30,50,10,9.0,0.5282059125060687
900,30,50,10,11.0,0.5303890245877133
900,30,50,10,13.0,0.5335149704984552
900,5,5,10,1.0,0.2219719897152051
900,5,5,10,3.0,0.3878296450400105
900,5,5,10,5.0,0.3798304501831206
900,5,5,10,7.0,0.3996637339367104
900,5,5,10,9.0,0.4084164158218083
900,5,5,10,11.0,0.4174657332076792
900,5,5,10,13.0,0.4256942442471136
600,20,5,20,1.0,0.4646303285430824
600,20,5,20,3.0,0.4869222649403547
600,20,5,20,5.0,0.5004397069332118
600,20,5,20,7.0,0.4987730023041273
600,20,5,20,9.0,0.5021073040877484
600,20,5,20,11.0,0.5000229476794561
600,20,5,20,13.0,0.5039844361550648
900,20,5,40,1.0,0.4402076554600739
900,20,5,40,3.0,0.4898701316311845
900,20,5,40,5.0,0.4956374397701427
900,20,5,40,7.0,0.5043322177166448
900,20,5,40,9.0,0.5103144050271349
900,20,5,40,11.0,0.5109989078482619
900,20,5,40,13.0,0.5185400663201775
60,30,5,20,1.0,0.4672674796598539
60,30,5,20,3.0,0.3250656530432666
60,30,5,20,5.0,0.3250656530432666
60,30,5,20,7.0,0.3250656530432666
60,30,5,20,9.0,0.3250656530432666
60,30,5,20,11.0,0.3250656530432666
60,30,5,20,13.0,0.3250656530432666
600,60,100,10,1.0,0.6152053396607915
600,60,100,10,3.0,0.6214517388596118
600,60,100,10,5.0,0.647284830384239
600,60,100,10,7.0,0.6502732893589208
600,60,100,10,9.0,0.6638179894634934
600,60,100,10,11.0,0.665332936108505
600,60,100,10,13.0,0.6714132027207542
600,10,10,60,1.0,0.2768580163396447
600,10,10,60,3.0,0.3174761391559806
600,10,10,60,5.0,0.3166496733858469
600,10,10,60,7.0,0.3236669785785493
600,10,10,60,9.0,0.3255826052006027
600,10,10,60,11.0,0.3223903389826075
600,10,10,60,13.0,0.3211140475176017
60,5,100,60,1.0,0.1178985547161687
60,5,100,60,3.0,0.1748922094315674
60,5,100,60,5.0,0.2143529733887716
60,5,100,60,7.0,0.2281790720550715
60,5,100,60,9.0,0.256984694041007
60,5,100,60,11.0,0.2602876156094322
60,5,100,60,13.0,0.2788507162699058
0,60,150,20,1.0,0.5181298719571604
0,60,150,20,3.0,0.5737641177577157
0,60,150,20,5.0,0.5922266386116944
0,60,150,20,7.0,0.5962605829142553
0,60,150,20,9.0,0.6043770322750753
0,60,150,20,11.0,0.6037503593249304
0,60,150,20,13.0,0.6072019307745015
60,60,100,20,1.0,0.3305122066641419
60,60,100,20,3.0,0.3305122066641419
60,60,100,20,5.0,0.3305122066641419
60,60,100,20,7.0,0.3305122066641419
60,60,100,20,9.0,0.3305122066641419
60,60,100,20,11.0,0.3305122066641419
60,60,100,20,13.0,0.3305122066641419
900,30,10,40,1.0,0.5178662216769049
900,30,10,40,3.0,0.5633203415160126
900,30,10,40,5.0,0.5794668360193227
900,30,10,40,7.0,0.581564214678078
900,30,10,40,9.0,0.5852402125904705
900,30,10,40,11.0,0.5849774030035056
900,30,10,40,13.0,0.5889234518366517
300,5,10,10,1.0,0.2073473925372935
300,5,10,10,3.0,0.2945504814859326
300,5,10,10,5.0,0.3231586196072891
300,5,10,10,7.0,0.3412501913030805
300,5,10,10,9.0,0.3567950056466685
300,5,10,10,11.0,0.3666749203091221
300,5,10,10,13.0,0.375720936679287
900,10,50,40,1.0,0.2523205005454642
900,10,50,40,3.0,0.3835314941620978
900,10,50,40,5.0,0.401491699167577
900,10,50,40,7.0,0.4151426918610018
900,10,50,40,9.0,0.4249886890438521
900,10,50,40,11.0,0.4297499087892244
900,10,50,40,13.0,0.4373261331693783
60,5,1,20,1.0,0.1737888600447916
60,5,1,20,3.0,0.1776043481254385
60,5,1,20,5.0,0.2029403920117024
60,5,1,20,7.0,0.1971412308675095
60,5,1,20,9.0,0.212336750265769
60,5,1,20,11.0,0.2083053054727946
60,5,1,20,13.0,0.219520882456214
60,10,5,20,1.0,0.2895280245931849
60,10,5,20,3.0,0.2644793851181301
60,10,5,20,5.0,0.2844357614593301
60,10,5,20,7.0,0.2611533541473639
60,10,5,20,9.0,0.2869311148187325
60,10,5,20,11.0,0.2644793851181301
60,10,5,20,13.0,0.2644793851181301
600,60,150,40,1.0,0.5836360796714815
600,60,150,40,3.0,0.5987686711963776
600,60,150,40,5.0,0.6237812890831193
600,60,150,40,7.0,0.6261562160417095
600,60,150,40,9.0,0.6381117045822678
600,60,150,40,11.0,0.6365097350710669
600,60,150,40,13.0,0.6413230717062596
0,60,1,40,1.0,0.6023805162135576
0,60,1,40,3.0,0.6365397286497907
0,60,1,40,5.0,0.652473900904006
0,60,1,40,7.0,0.6565806626645758
0,60,1,40,9.0,0.6626290792935281
0,60,1,40,11.0,0.6660275616455519
0,60,1,40,13.0,0.6706531149876954
600,30,50,60,1.0,0.3885954834182988
600,30,50,60,3.0,0.4166430784487976
600,30,50,60,5.0,0.4166430784487976
600,30,50,60,7.0,0.4166430784487976
600,30,50,60,9.0,0.4132860307304519
600,30,50,60,11.0,0.4010336619159645
600,30,50,60,13.0,0.4010336619159645
900,10,100,20,1.0,0.2134969235290151
900,10,100,20,3.0,0.3297403950633166
900,10,100,20,5.0,0.3421254694799183
900,10,100,20,7.0,0.3488475691355657
900,10,100,20,9.0,0.3538535728003255
900,10,100,20,11.0,0.3553668667999879
900,10,100,20,13.0,0.3592534904474564
900,30,150,60,1.0,0.3706442688856016
900,30,150,60,3.0,0.4244269227923006
900,30,150,60,5.0,0.4437353100728401
900,30,150,60,7.0,0.4551951177828037
900,30,150,60,9.0,0.4584971297555701
900,30,150,60,11.0,0.465139208073173
900,30,150,60,13.0,0.4751998769169643
900,10,10,10,1.0,0.3177766461766287
900,10,10,10,3.0,0.4282935394785094
900,10,10,10,5.0,0.4399259680610654
900,10,10,10,7.0,0.4545841329712181
900,10,10,10,9.0,0.469036192179998
900,10,10,10,11.0,0.4746436460697826
900,10,10,10,13.0,0.4831471014140948
300,20,5,60,1.0,0.4042792770449956
300,20,5,60,3.0,0.4072182600963559
300,20,5,60,5.0,0.421560103532362
300,20,5,60,7.0,0.4100861773925656
300,20,5,60,9.0,0.4206037265991255
300,20,5,60,11.0,0.4167786834897493
300,20,5,60,13.0,0.4253861668935095
60,60,5,10,1.0,0.6212247398354254
60,60,5,10,3.0,0.6212247398354254
60,60,5,10,5.0,0.6212247398354254
60,60,5,10,7.0,0.6212247398354254
60,60,5,10,9.0,0.6212247398354254
60,60,5,10,11.0,0.6212247398354254
60,60,5,10,13.0,0.6212247398354254
0,30,5,60,1.0,0.477760260535031
0,30,5,60,3.0,0.519552598795945
0,30,5,60,5.0,0.5293075285872282
0,30,5,60,7.0,0.5277015152850445
0,30,5,60,9.0,0.5324800603355812
0,30,5,60,11.0,0.5334144891052766
0,30,5,60,13.0,0.5360863321018392
300,5,5,20,1.0,0.2177436477257255
300,5,5,20,3.0,0.2944074533427374
300,5,5,20,5.0,0.3199145114722805
300,5,5,20,7.0,0.3349306098627084
300,5,5,20,9.0,0.3467463411064543
300,5,5,20,11.0,0.3540128360114475
300,5,5,20,13.0,0.3630204333303671
900,5,50,60,1.0,0.0720697373920396
900,5,50,60,3.0,0.2077804419532972
900,5,50,60,5.0,0.2154592429632437
900,5,50,60,7.0,0.2541893935667428
900,5,50,60,9.0,0.27646278668169
900,5,50,60,11.0,0.2909708954227655
900,5,50,60,13.0,0.2975552483779531
600,30,50,10,1.0,0.4915755962457112
600,30,50,10,3.0,0.5358568353349739
600,30,50,10,5.0,0.5596586707639669
600,30,50,10,7.0,0.5686652507314205
600,30,50,10,9.0,0.581924880474076
600,30,50,10,11.0,0.5842133317258013
600,30,50,10,13.0,0.591874965630538
60,30,1,40,1.0,0.4637380373396051
60,30,1,40,3.0,0.3213256003673068
60,30,1,40,5.0,0.3213256003673068
60,30,1,40,7.0,0.3213256003673068
60,30,1,40,9.0,0.3213256003673068
60,30,1,40,11.0,0.3213256003673068
60,30,1,40,13.0,0.3213256003673068
900,5,10,40,1.0,0.2251479489484868
900,5,10,40,3.0,0.3907160224205716
900,5,10,40,5.0,0.3839017889356551
900,5,10,40,7.0,0.4049064599320535
900,5,10,40,9.0,0.4170266741252
900,5,10,40,11.0,0.4253303608642032
900,5,10,40,13.0,0.4324780986676926
600,5,10,20,1.0,0.2256385803281868
600,5,10,20,3.0,0.3617355161737699
600,5,10,20,5.0,0.374562455665778
600,5,10,20,7.0,0.3956812693026215
600,5,10,20,9.0,0.4101072956716619
600,5,10,20,11.0,0.4213310297151288
600,5,10,20,13.0,0.4278006604780837
60,5,150,40,1.0,0.1346878001735288
60,5,150,40,3.0,0.2013879041583418
60,5,150,40,5.0,0.2555464069145862
60,5,150,40,7.0,0.2707814369740319
60,5,150,40,9.0,0.2961495912368308
60,5,150,40,11.0,0.3043478815791721
60,5,150,40,13.0,0.3169055127274687
900,20,100,20,1.0,0.3259701841757216
900,20,100,20,3.0,0.4120313838619741
900,20,100,20,5.0,0.4288159195684242
900,20,100,20,7.0,0.4344890089339429
900,20,100,20,9.0,0.4439490777693518
900,20,100,20,11.0,0.4507385285066109
900,20,100,20,13.0,0.4525081646676493
900,20,50,20,1.0,0.386692904538609
900,20,50,20,3.0,0.470222552829278
900,20,50,20,5.0,0.481722115804347
900,20,50,20,7.0,0.4870817206894617
900,20,50,20,9.0,0.4949594801213308
900,20,50,20,11.0,0.5005897630613699
900,20,50,20,13.0,0.5054080372810408
600,60,50,20,1.0,0.6785699737516866
600,60,50,20,3.0,0.6827093716645432
600,60,50,20,5.0,0.7086862099968456
600,60,50,20,7.0,0.7086862099968456
600,60,50,20,9.0,0.7222020054638708
600,60,50,20,11.0,0.7161028257783507
600,60,50,20,13.0,0.7154268793485825
0,30,5,10,1.0,0.4791786572232659
0,30,5,10,3.0,0.5286248930432237
0,30,5,10,5.0,0.5381416978039044
0,30,5,10,7.0,0.5389319034702679
0,30,5,10,9.0,0.5411719729006387
0,30,5,10,11.0,0.5386564789951175
0,30,5,10,13.0,0.5379024332165094
60,60,5,60,1.0,0.6431925160212024
