seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,all_coloc_first900_5s_window5_10Hz.pkl,0.5920634920634921,0.6895867483392287,0.23668682782140785,0.5565380866174627,0.9062358276643991,0.27789115646258505,0.7477120195241,0.5,15986,12738,4902,1654,35280
7467074,all_coloc_first600_5s_window1_20Hz.pkl,0.5910807291666667,0.6746775780804889,0.21235128007020138,0.5601616926120238,0.848046875,0.3341145833333333,0.6873828020358961,0.5,13026,10228,5132,2334,30720
7467074,all_coloc_first60_5s_window5_20Hz.pkl,0.58515625,0.6724244293645898,0.20125950494691,0.5555555555555556,0.8515625,0.31875,0.6822742474916388,0.5,1635,1308,612,285,3840
7467074,all_coloc_first60_5s_window1_20Hz.pkl,0.5776627218934911,0.6501939963242802,0.17069465422262237,0.554897176716626,0.7850098619329389,0.3703155818540434,0.632687447346251,0.5,1592,1277,751,436,4056
7467074,all_coloc_first900_5s_window1_10Hz.pkl,0.5899237472766885,0.6878653455495212,0.23099771822451887,0.5552506525667626,0.9037037037037037,0.2761437908496732,0.7414448669201521,0.5,16592,13290,5070,1768,36720
7467074,all_coloc_first300_10s_window100_20Hz.pkl,0.5300632911392406,0.6755516714004807,0.13592095948404523,0.5158491825158492,0.9784810126582278,0.08164556962025317,0.7914110429447853,0.5,4638,4353,387,102,9480
7467074,all_coloc_first300_10s_window50_20Hz.pkl,0.5298701298701298,0.6725463591135233,0.1217890503224477,0.5159611380985427,0.9655844155844155,0.09415584415584416,0.7323232323232324,0.5,4461,4185,435,159,9240
7467074,all_coloc_first600_5s_window5_20Hz.pkl,0.5913220551378446,0.6865915479422434,0.23003915817294252,0.55679382768967,0.8953007518796993,0.28734335839598996,0.7329391081988174,0.5,14289,11374,4586,1671,31920
7467074,all_coloc_first300_10s_window5_20Hz.pkl,0.6700216450216451,0.7088148218890269,0.3527973802606849,0.634250555460605,0.8032467532467532,0.5367965367965368,0.7317792859250516,0.5,3711,2140,2480,909,9240
7467074,all_coloc_first900_10s_window50_10Hz.pkl,0.5363945578231293,0.679369560103505,0.16091062477385348,0.519237684286228,0.9823129251700681,0.09047619047619047,0.8364779874213837,0.5,8664,8022,798,156,17640
7467074,all_coloc_first900_5s_window10_10Hz.pkl,0.582624716553288,0.6884718725537902,0.22524503545168828,0.5491949910554562,0.9223922902494331,0.24285714285714285,0.757827702105077,0.5,16271,13356,4284,1369,35280
7467074,all_coloc_first60_5s_window50_20Hz.pkl,0.53046875,0.6702030364002195,0.11476817014374006,0.5164928108260501,0.9541666666666667,0.10677083333333333,0.6996587030716723,0.5,1832,1715,205,88,3840
7467074,all_coloc_first900_10s_window5_10Hz.pkl,0.6708049886621316,0.7176819485633721,0.3621630745486791,0.6282236786109456,0.8368480725623583,0.5047619047619047,0.7557290782549652,0.5,7381,4368,4452,1439,17640
